in:Roof angle,in:Sunspace depth,in:SSR,in:WWR,in:Floor const,in:Window const,in:Skylight const,in:Exterior wall const,in:Insulation material,out:Heating load (kWh/m2),out:Solar gain (kWh),out:Cooling load (kWh/m2)
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,23.481592,26773.15105,46.506457
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,28.970273,27153.57249,46.506457
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,30.378324,27710.26762,46.506457
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,18.483017,28484.0063,44.538786
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,26.394616,28935.09467,44.538786
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,28.468326,29539.78553,44.538786
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,23.491706,28534.62066,46.511889
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,29.650531,28937.55139,46.511889
15,3,0.3,0.9,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,31.215767,29539.78553,46.511889
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,20.305618,26382.55436,49.347873
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,25.792203,26756.51349,49.347873
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,27.440597,27053.704,49.347873
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,24.530518,26442.34226,50.546659
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,28.823656,26761.91365,50.546659
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,29.871304,27053.704,50.546659
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,20.840721,29762.46676,49.040074
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,27.881185,30332.59222,49.040074
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,29.608615,30712.45913,49.040074
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,24.403124,29823.84636,50.21304
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,29.719818,30338.30467,50.21304
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,31.081337,30712.45913,50.21304
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,20.222074,26639.59962,49.254629
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,25.888188,27016.40334,49.254629
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,27.638806,27315.45176,49.254629
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,24.460154,26697.45753,50.495552
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,28.877361,27021.82411,50.495552
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,29.968476,27315.45176,50.495552
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,20.787884,30021.48316,49.002079
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,27.954043,30592.64721,49.002079
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,29.710307,30974.20688,49.002079
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,24.329846,30083.31242,50.166227
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,29.729971,30598.35754,50.166227
15,3,0.6,0.3,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,31.069773,30974.20688,50.166227
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,23.491976,26419.79854,45.420522
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,28.295773,26758.98809,45.420522
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,29.211716,27053.704,45.420522
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,26.333205,26461.01343,47.096643
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,30.035691,26760.52765,47.096643
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,30.741046,27053.704,47.096643
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,23.504953,29799.22535,45.589436
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,29.178889,30333.58571,45.589436
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,30.284044,30712.45913,45.589436
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,25.774073,29843.07264,47.152769
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,30.399057,30335.38526,47.152769
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,31.33827,30712.45913,47.152769
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,23.470116,26679.10668,45.421364
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,28.387769,27019.06629,45.421364
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,29.376897,27315.45176,45.421364
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,26.288303,26720.46432,47.076042
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,30.101966,27021.63528,47.076042
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,30.77312,27315.45176,47.076042
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,23.437252,30061.48423,45.574464
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,29.187373,30594.69732,45.574464
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,30.342698,30974.20688,45.574464
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,25.714108,30102.57197,47.139166
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,30.434938,30596.42137,47.139166
15,3,0.6,0.3,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,31.344396,30974.20688,47.139166
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,14.528856,30532.93924,49.211626
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,21.391532,30821.64391,49.211626
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,23.272397,31253.14803,49.211626
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,19.593991,30587.96928,50.448817
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,25.019063,30833.92483,50.448817
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,26.266639,31253.14803,50.448817
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,15.274023,33921.24634,49.053861
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,24.127579,34415.91856,49.053861
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,26.040083,34911.90315,49.053861
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,19.796487,33972.6386,50.268232
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,26.612591,34421.6204,50.268232
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,28.244288,34911.90315,50.268232
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,14.632864,31548.49705,49.004709
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,22.109545,31820.47965,49.004709
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,24.036211,32301.93988,49.004709
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,19.487577,31604.4374,50.330251
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,25.359108,31834.48318,50.330251
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,26.727623,32301.93988,50.330251
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,15.266059,34966.63378,48.924049
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,24.373574,35406.12904,48.924049
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,26.300675,35960.695,48.924049
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,19.643795,35003.45558,50.104679
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,26.818756,35416.59072,50.104679
15,3,0.6,0.6,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,28.424436,35960.695,50.104679
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,18.856293,30567.11693,45.586517
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,24.805308,30825.49562,45.586517
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,26.071417,31253.14803,45.586517
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,22.410221,30611.21397,47.121223
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,27.319926,30829.95998,47.121223
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,28.194034,31253.14803,47.121223
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,18.998506,33980.73678,45.732356
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,26.526645,34415.86773,45.732356
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,27.90252,34911.90315,45.732356
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,22.268715,34009.31138,47.178756
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,28.154146,34417.01954,47.178756
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,29.235247,34911.90315,47.178756
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,18.846193,31593.49446,45.558447
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,25.334351,31824.4382,45.558447
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,26.743378,32301.93988,45.558447
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,22.270785,31643.79652,47.079818
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,27.552578,31835.10998,47.079818
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,28.563032,32301.93988,47.079818
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,18.968721,35013.476,45.767301
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,26.715317,35409.70486,45.767301
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,28.217854,35960.695,45.767301
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,22.121301,35046.54172,47.159811
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,28.247492,35413.73646,47.159811
15,3,0.6,0.6,Typical Uninsulated 6in Slab Floor,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,29.500285,35960.695,47.159811
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,9.566868,36840.37168,49.074663
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,16.454659,37553.66325,49.074663
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,18.553237,38188.31169,49.074663
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,13.46268,36903.80635,50.407339
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,19.608717,37562.50834,50.407339
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,21.098051,38188.31169,50.407339
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,10.510517,40139.16793,48.98058
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,19.1783,41129.18625,48.98058
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,21.22698,41847.06681,48.98058
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,14.151526,40227.21415,50.134878
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,21.587901,41133.29259,50.134878
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,Polyc 6mm twin,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,23.451533,41847.06681,50.134878
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,10.068547,38957.25139,48.771775
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,18.046772,39817.69844,48.771775
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,20.100198,40538.25465,48.771775
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,13.739211,39044.80005,49.998356
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,20.569732,39821.01961,49.998356
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,22.379431,40538.25465,49.998356
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,11.051055,42202.00352,48.785834
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,20.027395,43402.36393,48.785834
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,21.997718,44197.00977,48.785834
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,14.344174,42346.47937,49.783561
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,22.22245,43410.39658,49.783561
15,3,0.6,0.9,Typical Insulated Exterior Mass Floor-R8,clear 3mm,clear 3mm,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,24.144762,44197.00977,49.783561
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,13.550891,36907.55537,45.811032
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,20.513814,37556.69667,45.811032
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Insulated Exterior Mass Wall-R17,No_Movable_insulation,21.916547,38188.31169,45.811032
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,EPS100_Polystyrene_Insulation_Board,17.089034,36928.71079,47.158969
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,LUXOUS_1147_FR,22.91983,37556.70038,47.158969
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,Polyc 6mm twin,Typical Uninsulated Exterior Mass Wall,No_Movable_insulation,24.114164,38188.31169,47.158969
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,EPS100_Polystyrene_Insulation_Board,14.010011,40246.58015,45.988522
15,3,0.6,0.9,Typical Uninsulated 6in Slab Floor,Polyc 6mm twin,clear 3mm,Typical Insulated Exterior Mass Wall-R17,LUXOUS_1147_FR,22.243273,41131.8216,45.988522
